|name_job|type_busy|qualification|location|federalDistrictCode|skills|salary_min|salary_max|salary_stat_mean
561|middle cv исследователь|full-time|junior|м о с к в а|1.0|tensorflow,VisionLabs,ECCV,Python,pipeline,IT,DeepFake,CV,etc,ACCV,pytorch,ICCV,re|108000.0|214000.0|104400
562|разработчик nlp|full-time|middle|м о с к в а|1.0|RAG,LLM,alfa,TensorFlow,habr,Google Cloud,NLP in Practice,com,PyTorch,Azure,NLP,ru,Python,Retrieval,https,Augmented Generation,BERT,company,GPT,blog,AWS,transformers|360000.0|460000.0|104400
563|системный аналитик|remote|senior|n o t l o c a t i o n|Not_cod|Sequence,PL,SQL,Use Case,Static Structure,Activity,UML,SOA|200000.0|280000.0|108900
564|data engineer|full-time|middle|n o t l o c a t i o n|Not_cod|career,dwh,tinkoff,ETL,Greenplum,ru,system,SQL,Python,it,analytics,www,DWH,me,Data Platform,https|150000.0|400000.0|108900
565|data scientist|full-time|junior|м о с к в а|1.0|ML,time series,pySpark,Salary,Airflow,git,ru,Python,pipeline,SQL,IT,Docker,Time Series,DVC|150000.0|170000.0|104400
566|data engineer|temporary|Not_qualification|м о с к в а|1.0|EDWH,ETL,Spark,Grafana,TN Digital,Data Build Tool,DBT,SonarQube,GitLab,Ansible,PostgreSQL,Terraform,Greenplum,Kubernetes,Python,SQL,AlertManager,ELT,Prometheus,Airflow,Kafka|300000.0|450000.0|104400
567|middle cv исследователь|full-time|junior|м о с к в а|1.0|tensorflow,VisionLabs,ECCV,Python,IT,DeepFake,CV,etc,ACCV,pytorch,ICCV,re|108000.0|236000.0|104400
568|machine learning engineer|full-time|Not_qualification|м о с к в а|1.0|ML,LLaMa,NLP,cv,Git,SRM,production,RAG,LangChain,LLM,SQL,DL,it,IT,Setl Group,docker|200000.0|250000.0|104400
569|консультант|full-time|senior|м о с к в а|1.0|Lamoda,CF,Power Point,PnL,DWH,BI,Smart People,Excel,https,HoReCa|80000.0|120000.0|104400
570|bi analyst|full-time|middle|м о с к в а|1.0|DPD IT,ETL,SDS RUS,MPP Vertica,SSAS,MPP,IT,SQL,DWH,BI,Vertica|200000.0|200000.0|104400
571|middle mlops|full-time|middle|с а н к т п е т е р б у р г|2.0|ETL,Feature Store,RAG,MLOps,CI,MLops,pgvector,TG,commerce,Docker,GitLab,Ansible,Database Postgres,Terraform,Kubernetes,Python,CD,Stack,ELT,ML,Faiss,Qdrant,Milvus|170000.0|250000.0|105200
572|системный аналитик middle|full-time|middle|м о с к в а|1.0|soap,rest api,json,xml,postgresql,SQL,it|150000.0|220000.0|104400
573|системный аналитик|remote|Not_qualification|n o t l o c a t i o n|Not_cod|Scrum,XML,Sequence,API,REST API,DFD,agile,OpenAPI,Warner Music Group,REST,NVIDIA,SQL,UML,Agile,JSON,BPMN|250000.0|250000.0|108900
574|data engineer|remote|senior|м о с к в а|1.0|ETL,Inmon,DWH,dbt,Kimball,web,API,Lion Recruitment,CI,me,Code review,Prefect,RabbitMQ,DevOps,Greenplum,ru,SQL,Python,Linux,BI,CD,https,MS SQL,DataOps,Nifi,Airflow,DWH architect,Data vault,Clickhouse,Kafka,Postgres,DE|350000.0|450000.0|104400
575|senior ml ops|full-time|senior|м о с к в а|1.0|MLE,Sick days,LLM,Diffusion Models,CPU,Deploy,MLOps,LLMOps,CI,DVC,XR,ML Ops,Engineer,DevOps,MLflow,ClearML,Batch,CD,GenAI,ONNX,MLFlow,Streaming,GPU,VR|400000.0|500000.0|104400
576|data scientist|remote|junior|n o t l o c a t i o n|Not_cod|ML,triton,USD,production,computer vision,CV,MVP,Git,docker|150000.0|250000.0|108900
577|data engineer|remote|senior|м о с к в а|1.0|Apache Kafka,PostgreSQL,ETL,Greenplum,MS SQL Server,Arenadata,SQL,Python,me,Clickhouse,DQ,Apache Airflow,Hadoop,Apache NiFi|130000.0|160000.0|104400
578|data engineer|remote|Not_qualification|м о с к в а|1.0|EDWH,ETL,Spark,Grafana,TN Digital,Data Build Tool,DBT,SonarQube,GitLab,Ansible,PostgreSQL,Terraform,Greenplum,Kubernetes,Python,SQL,AlertManager,ELT,Prometheus,Airflow,Kafka|300000.0|450000.0|104400
579|data engineer|remote|middle|n o t l o c a t i o n|Not_cod|PostgreSQL,SQL,IT,Python,me,https|155000.0|155000.0|108900
580|android разработчик|full-time|middle|n o t l o c a t i o n|Not_cod|RxJava,Android SDK,Android Architecture Components,Retrofit,IT,HR,Android,Material Design,Telegram,Kotlin,full time,Dagger,Java,OkHttp|200000.0|380000.0|108900
581|аналитик bi dwh middle|remote|middle|n o t l o c a t i o n|Not_cod|BI DWH,SQL,DWH,BI,Visiology|150000.0|250000.0|108900
582|стажер|internship|junior|м о с к в а|1.0|gross,ASon,XGBoost,DL,alfa,org,habr,ods,python,ai,ODS,NLP in Practice,com,pandas,learn,pytorch,vc,articles,LightGBM,impala,NLP,CatBoost,numpy,git,ru,SQL,companies,https,LM,ML,hive,scikit,spark|60000.0|240000.0|104400
583|бизнес аналитик|full-time|middle|м о с к в а|1.0|BPMN,web,SQL,IT,commerce,UML,digital,CRM|200000.0|250000.0|104400
584|data analyst|remote|junior|n o t l o c a t i o n|Not_cod|company,linkedin,IT,ag tech Agro,Club,com,www,SQL,Python,https|50000.0|100000.0|108900
585|bi analyst|full-time|senior|n o t l o c a t i o n|Not_cod|ETL,Power BI Desktop,Excel,Tabular Editor,DataScience,Power BI,SQL,MS Power BI,MS Excel,VBA,Top Selection,Dax Studio,BigData,Power Query M,WEB,Power Query,Power Pivot,DAX,IT,SSIS,VertiPaq Analyzer|260000.0|280000.0|108900
586|data engineerml engineer|remote|senior|n o t l o c a t i o n|Not_cod|AI,MLOps,KPI,LangChain,LangSmith,Intermediate,LLM,Python,UAE,it,Linux,STACK,me,Ubuntu,https|220.0|220000.0|108900
587|computer vision engineer|full-time|middle|м о с к в а|1.0|XR,PyTorch,AI,VPF,Labs Inc,Sick days,CV,Action Recognition,AD,GPU,VR,Action Detection|5000.0|6000.0|104400
588|senior dl engineer|full-time|senior|м о с к в а|1.0|XR,Labs Inc,Sick days,VAE,DL,GAN,GenAI,VR|350000.0|450000.0|104400
589|lead machine learning engineer|remote|senior|n o t l o c a t i o n|Not_cod|ECCV,Gradient,Computer Vision,Image,FFmpeg,of,PhD,Pytorch,github,production,SOTA,Scikit,Apple,Best of,Persona,the,ICCV,state,computer vision,Python,GAN,art,OpenCV,ML,ready,CVPR,computer science,transformers|1000000.0|1000000.0|108900
590|data engineer|remote|middle|n o t l o c a t i o n|Not_cod|SAP,Alteryx,ETL,Informatica Power Center,SSAS,Access,Navision,IBM Data Stage,VLookUp,PowerBI,Tableau,FMCG,Azure Data Factory,Excel,IICS,Qlik,MicroStrategy,SUMIF,OLAP,SUM,SSRS,Power BI,ru,SQL,BI,MS SQL,BW,Oracle Data Integrator,Oracle eBS,Heaad,Oracle,SSIS|250000.0|250000.0|108900
591|performance analyst|remote|middle|n o t l o c a t i o n|Not_cod|Proficiency in Python,Form of work,Performance Analyst,ETL tools,advantage,We,visualisation libs,Product Analyst,from,and keep innovating,Google Analytics,Salary,You will,Understanding of marketing,AppsFlyer,ing,Astromer,Data,Muse Group,SKAdNetwork etc,Airflow,Employment,Clickhouse,etc|4500.0|4500.0|108900
592|data engineer|full-time|junior|с а н к т п е т е р б у р г|2.0|PostgreSQL,SQLAlchemy,ETL,Arenadata,Pandas,SQL,Python,Numpy,NiFi,ClickHouse,MS SQL|160000.0|160000.0|105200
593|data engineer|remote|senior|n o t l o c a t i o n|Not_cod|ETL,hr,GMT,Python,SQL,DWH,me,CLS Global|450000.0|450000.0|108900
594|дата аналитик|full-time|senior|n o t l o c a t i o n|Not_cod|IT,Top Selection,SQL|250000.0|270000.0|108900
595|стажер ds|internship|junior|м о с к в а|1.0|gross,in,Spark,XGBoost,DL,alfa,www,org,habr,python,linkedin,com,pandas,pytorch,Hadoop,LightGBM,numpy,CatBoost,DS,git,ru,sql,https,NAParkhomenko,ML,company,blog,Hive,sklearn|60.0|60000.0|104400
596|data engineer|full-time|junior|с а н к т п е т е р б у р г|2.0|PostgreSQL,SQLAlchemy,ETL,Arenadata,Pandas,SQL,Python,Numpy,NiFi,ClickHouse,MS SQL|160000.0|160000.0|105200
597|middle qa|remote|middle|n o t l o c a t i o n|Not_cod|ML,QA,Jupyter Notebook,DevOps,Jupyter Notebooks,Excdev,CI,API,Python,Linux,LLMs,CD,GitLab,GitHub,PyTest|110000.0|110000.0|108900
598|аналитик разработчик|full-time|middle|р е с п у б л и к а т ы в а|6.0|gross,in,Cloud,Yandex,Macbook,www,core,Data Science,Gitlab CI,MLOps,linkedin,com,Docker,Prod,Git,ds,DS,Jupyter,Kubernetes,Python,SQL,Bash,https,Research,ML,Airflow,GPU,ClickHouse,Trino|250000.0|350000.0|104200
599|ведущий аналитик|full-time|Not_qualification|n o t l o c a t i o n|Not_cod|Confluence,Jira,MS Visio,Front,Back,MS Office,BPMN,MS Project|350000.0|350000.0|108900
600|аналитик hr процессов|full-time|Not_qualification|n o t l o c a t i o n|Not_cod|c HR,Data Science,IT,HR,Python,SQL,Windows,MAC,Centicore|240000.0|270000.0|108900
601|руководитель группы dwh|full-time|senior|м о с к в а|1.0|net,ETL,MBiS,IT,pipelines,DWH,SQL,Python,BI,Excel,PGSQL,data|300000.0|350000.0|104400
602|аналитик в медиабаинговое агенство|remote|Not_qualification|n o t l o c a t i o n|Not_cod|Union Affiliate|70000.0|70000.0|108900
603|дата аналитик|remote|middle|м о с к в а|1.0|Prometheus,JDPlex,DWH,ASAP|160000.0|240000.0|104400
604|data engineer|remote|senior|n o t l o c a t i o n|Not_cod|Apache Kafka,ETL,Superset,ru https,DWH,Tableau,AWS,me,GCP,Scrapy,Web API,PostgreSQL,Azure,ERP,DevOps,Power BI,Excdev,SQL,Python,BI,BeautifulSoup,Kafka,ClickHouse,Apache Airflow|300000.0|300000.0|108900
605|продуктовый аналитик|remote|middle|n o t l o c a t i o n|Not_cod|Qlikview,ETL,Tableau,Performance review,TravelTech,Airflow,PostgresQL,Power BI,Redash,Python,SQL,SimilarWeb,Full Time,Clickhouse,BI,PowerBI|350000.0|350000.0|108900
606|prompt engineer|full-time|junior|n o t l o c a t i o n|Not_cod|Pharma,it,FMCG,Prompt engineer|40000.0|60000.0|108900
607|data engineer|remote|middle|х а б а р о в с к и й к р а й|7.0|API,CI,me,OLAP,DevOps,NoSQL,OLTP,Python,SQL,RDBMS,CD,code review,ELT,data governance,FESCO,IT,Infrastructure as code|240000.0|240000.0|109300
608|data scientist|full-time|middle|n o t l o c a t i o n|Not_cod|ML,Spark,mlflow,NBA,git,Hive,IT,Python,airflow,SQL,Oracle,pandas,Centicore,Vertica,CRM,Hadoop|250000.0|250000.0|108900
609|data scientist|remote|Not_qualification|n o t l o c a t i o n|Not_cod|Matplotlib,Pandas,github,Sklearn,Notion,MySQL,Youtrack,Scipy,PostgreSQL,Github,Python,SQL,Numpy,MSSQL,ML,Dstlab,Clickhouse,data science,Apache Airflow|240000.0|240000.0|108900
610|bi analyst|full-time|Not_qualification|м о с к в а|1.0|net,Open source,Greenplum,SSAS,Microsoft SQL Server,Power BI,Arenadata,Postgres,SQL,SSIS,BI,NiFi,ClickHouse,Apache Airflow,ITSM|170000.0|215000.0|104400
611|data scientist|full-time|middle|n o t l o c a t i o n|Not_cod|PD,kubernetes,in,catboost,Seldon,core,Data Science,MLOps,linkedin,xgboost,com,Prod,pandas,Vertica,lightgbm,learn,JupyterHub,numpy,git,ru,SQL,MLflow,Python,Gini,Dashboard,VDI,https,ML,Research,scikit,Airflow,mail,Oracle,etc|15000.0|200000.0|108900
612|data analyst|full-time|middle|м о с к в а|1.0|Oracle,Greenplum,PostgreSQL,Hadoop|250000.0|320000.0|104400
613|ml engineer|full-time|middle|р о с т о в с к а я о б л а с т ь|3.0|chaining LLM,FastAPI,NLP,IDF,GPT,LangChain,Podman,IT,TF,LLM,Docker,GPU,BERT,etc|100000.0|180000.0|109500
614|bi analyst|remote|middle|n o t l o c a t i o n|Not_cod|to,ETL,SRM,SQL,HR,UPTRADE,BI,MS SQL|200000.0|250000.0|108900
615|стажер продуктовый аналитик|internship|junior|м о с к в а|1.0|Power BI,SQL,HR,Python,Welcome Day|100000.0|100000.0|104400
616|bi analyst|remote|senior|n o t l o c a t i o n|Not_cod|HuntIT,Tableau,Tableau Desktop,Tableau Server,IT,BI,Holistics BI,Hard skills|400000.0|400000.0|108900
617|data scientistml engineer|full-time|middle|n o t l o c a t i o n|Not_cod|PyTorch,ETH,PostgreSQL,NLP,DeFi,ANN,API,USDT,Python,SciKitLearn,Git,Apache Spark,TensorFlow,Solana|500000.0|600000.0|108900
618|data scientist|remote|senior|м о с к в а|1.0|gross,ASR,Spark,RL,LLM,AirFLow,DWH,TTS,CV,Pytorch,MLOps,SOTA,pandas,numpy,NLP,DevOps,Python,ML,Okko,RecSys,GPU,ClickHouse,IR|400000.0|500000.0|104400
619|system analyst|remote|senior|n o t l o c a t i o n|Not_cod|System Analyst,Matching Galaxy,full time,HTTP,SQL,IT,EPC,REST,WebSocket,UML,XSD,JSON,BPMN|350000.0|350000.0|108900
620|системный аналитик|full-time|middle|n o t l o c a t i o n|Not_cod|net,Best Benefits,vacancies,ru,https|250000.0|250000.0|108900
621|data engineer|full-time|middle|р е с п у б л и к а т а т а р с т а н т а т а р с т а н|4.0|PostgreSQL,HDFS,ETL,Greenplum,Airflow,NoSQL,ru https,Python,SQL,me,Clickhouse,Hadoop|240000.0|240000.0|112800
622|machine learning engineer|full-time|Not_qualification|n o t l o c a t i o n|Not_cod|ML,PyTorch,scikit,CI,Python,CD,learn,TensorFlow|35000.0|35000.0|108900
623|data analyst|remote|middle|n o t l o c a t i o n|Not_cod|Spark,Grafana,broadcast join,Git,PySpark,DS,Spark UI,Python,PEP,it,BI,seaborn,Top Selection,PyTest,plotly,ML,DA,Task Mining,Airflow,matplotlib,DE|300000.0|380000.0|108900
624|data engineer|full-time|middle|н о в о с и б и р с к а я о б л а с т ь|6.0|Apache Kafka,Continuous Integration,ETL,Visual Studio Code,Entity Framework,ru https,Frontend,Asp Net Core,TypeScript,Code Review,Elasticsearch,Scala,Microsoft SQL Server,me,Git,Apache Spark,VisualStudio,Apache NiFi,PostgreSQL,Foundation Server,TFS,Kubernetes,SQL,Python,Linux,Unit Test,Angular,SQLite,Backend,NET|300000.0|300000.0|113800
625|data engineer|remote|middle|n o t l o c a t i o n|Not_cod|Apache Kafka,ETL,Spark,Groovy,AirFlow,Java,SAP BW,Zabbix,Git,Big Data,Hadoop,Apache Nifi,SAS,Talend,SQL,Informatica,it,Top Selection,Airflow|380000.0|500000.0|108900
626|data engineer|full-time|middle|n o t l o c a t i o n|Not_cod|GIS,ETL,Spark,Java,CI,MySQL,Docker,GCP,Apache Airflow,Hadoop,PostgreSQL,Azure,DevOps,NoSQL,IoT,Kubernetes,Talend,big data,SQL,Informatica,Python,CD,ing,AWS|35000.0|35000.0|108900
627|data scientist|full-time|junior|м о с к в а|1.0|ML,time series,pySpark,Salary,Airflow,git,ru,Python,pipeline,SQL,IT,Docker,Time Series,DVC|170000.0|170000.0|104400
628|qa automation|full-time|middle|м о с к в а|1.0|QA Automation,SOAP,Selenide,Gross,HR,REST,Selenium,Java|270000.0|420000.0|104400
629|data engineer|remote|senior|n o t l o c a t i o n|Not_cod|ELT,MQ,RabbitMQ,Spark,ETL,MIA Dev,Airflow,Apache Airflow,Python,SQL,me,Kafka,https,Big Data|250000.0|320000.0|108900
630|bi analyst|remote|middle|n o t l o c a t i o n|Not_cod|ETL,SQL,HR,UPTRADE,BI,MS SQL|200000.0|250000.0|108900
631|data engineer|remote|middle|м о с к в а|1.0|PostgreSQL,XML,PHP,git,CLI,MySQL,SQL,CSV,me,Go,bash,Heaven|200000.0|200000.0|104400
632|product analyst|remote|senior|n o t l o c a t i o n|Not_cod|DataLens,CTE,jira,SuperSet,python,Metabase,Tableau,com,Uzbekistan,Bi,Product Analyst,Hamkorbank,git,sql,confluence,BI,dwh,fintech,Power,appMetric,clickhouse,airflow|250000.0|400000.0|108900
633|bi аналитик|remote|middle|n o t l o c a t i o n|Not_cod|PostgreSQL,Ad,Airflow,Power BI,Python,SQL,Clickhouse,BIM,BI,IYNO,EDA|200000.0|200000.0|108900
634|data engineer|full-time|middle|n o t l o c a t i o n|Not_cod|career,dwh,tinkoff,ETL,Greenplum,ru,system,SQL,Python,it,analytics,www,DWH,me,Data Platform,https,Hadoop|150000.0|400000.0|108900
635|системный аналитик dwh|remote|middle|м о с к в а|1.0|Confluence,Jira,gross,ETL,Oracle,IT,SQL,DWH|260.0|260000.0|104400
636|data engineer|remote|middle|n o t l o c a t i o n|Not_cod|CTO,ETL,job,ru https,Python,SQL,DWH,HR,iSpring,me,Data Platform,Data Quality|170000.0|300000.0|108900
637|продуктовый аналитик|full-time|Not_qualification|м о с к в а|1.0|Yandex Metrika,PostgreSQL,Google Analytics,C level,Yandex Data Lens,LETO,Airflow,MySQL,Clickhouse,Google Tag Manager,GitLab|300000.0|300000.0|104400
638|data engineer|full-time|junior|n o t l o c a t i o n|Not_cod|ML,PySpark,HDFS,NumPy,git,Pandas,Python,engineer|300000.0|300000.0|108900
639|ai model trainer|full-time|Not_qualification|м о с к о в с к а я о б л а с т ь|1.0|AI model trainer,advanced CLI commands,of,Basic image processing,English,AI engineer,We consider Russian,Expert AI,Advanced Python programming,SQL,Stable diffusion,Linux,other AI networks,on,LoRa,etc|500000.0|600000.0|109300
640|системный аналитик|full-time|middle|м о с к в а|1.0|aCRM,Confluence,Jira,RESTful API,CRM,Swagger,Postman,Kafka,UML,BPMN,etc|280000.0|280000.0|104400
641|bi analyst|remote|senior|n o t l o c a t i o n|Not_cod|HuntIT,Tableau,Tableau Desktop,Tableau Server,IT,BI,Holistics BI,Hard skills|400000.0|400000.0|108900
642|ищем аналитика данных|full-time|Not_qualification|м о с к в а|1.0|AI,Data,gle,Data Analytics,ai,forms,Product Analytics,https,IMI|150000.0|200000.0|104400
643|data engineer|remote|senior|n o t l o c a t i o n|Not_cod|Apache Kafka,ETL,Superset,DWH,Tableau,AWS,me,GCP,Scrapy,Web API,PostgreSQL,Azure,ERP,DevOps,Power BI,Excdev,ru,SQL,Python,BI,https,BeautifulSoup,Kafka,ClickHouse,Apache Airflow|180000.0|300000.0|108900
644|lead data engineer|remote|senior|м о с к в а|1.0|Great Expectation,Data lineage,Apache Kafka,streaming,HDFS,DataHub,Data Vault,Feature Store,Data science,Delta lake,Windows,MVP,Spark History server,Scala,me,Apache Spark,Hadoop,CDC,PostgreSQL,Spice Agency,Datalake,Yarn,NoSQL,Greenplum,SQL,Lenovo ThinkPad,https,PoC,Ceph,REST API,Oracle,Feast,Redis,Postgres,DE,Apache Airflow,Debezium|350000.0|350000.0|104400
645|продуктовый аналитик|remote|middle|n o t l o c a t i o n|Not_cod|Google Analytics,Power BI,SQL,Python,commerce,Grafana,Google Tag Manager,Product Analyst|150000.0|220000.0|108900
646|nlp engineer|full-time|middle|м о с к в а|1.0|Spark,RAG,LLM,alfa,TensorFlow,habr,LLaMA,Mistral,com,Hadoop,PyTorch,NLP,ru,Python,https,BERT,company,GPT,blog,transformers|360000.0|460000.0|104400
647|data engineer|full-time|senior|n o t l o c a t i o n|Not_cod|Learn,PyTorch,numpy,ROC,NP Recruitment Agency,Scikit,Python,xgboost,matplotlib,scipy,pandas,seaborn,Means,TensorFlow,etc|220000.0|280000.0|108900
648|front end developer|remote|middle|n o t l o c a t i o n|Not_cod|QA,end Developer,WS,Akita,HTTP,Karma,TypeScript,JavaScript,Review,Unit,Javascript,SCSS,Redux,SOLID,Git,Angular Library,Front,flow,ui,git,Angular Elements,DRY,NgRx,Jasmine,RestAPI,Angular,KISS,NgXS,RxJS|200000.0|380000.0|108900
649|senior mlops|full-time|senior|м о с к в а|1.0|WandB,DevOps,MLOps,Kubernetes,CI,Sick days,LLM,MLFlow,MLflow,Gen AI,ClearML,IaC,CD,Diffusion Models,Labs AI|350000.0|450000.0|104400
650|аналитик хранилищ данных|full-time|middle|м о с к в а|1.0|DPD IT,ETL,SDS RUS,MPP Vertica,SSAS,MPP,IT,SQL,DWH,BI,Vertica|280.0|280000.0|104400
651|системный аналитик dwh|remote|middle|м о с к в а|1.0|Confluence,Jira,gross,Prime,ETL,Zone,Oracle,IT,SQL,DWH|260000.0|260000.0|104400
652|data engineer|full-time|junior|n o t l o c a t i o n|Not_cod|ML,PySpark,HDFS,NumPy,git,Pandas,Python,engineer,iRW|300000.0|300000.0|108900
653|data engineer|remote|senior|м о с к в а|1.0|ETL,ru https,etl,hr,CI,me,Docker,Carprice,appmetrica,git,SQL,Python,Linux,BI,CD,dwh,google,Clickhouse|300000.0|300000.0|104400
654|senior devops engineer|full-time|senior|n o t l o c a t i o n|Not_cod|Unreal Engine,GitLab CI,Grafana,City,AWS CloudFormation,Jenkins,VPC,Notion,CI,IAM,Docker,Git,Asana Gitlab,Asana,RDS,Terraform,DevOps engineer,DevOps,Kubernetes,Asana city,Lambda,ELK Stack,CD,Tg,Perforce,Prometheus,Cognito,Slack,AWS|400000.0|450000.0|108900
655|senior product analyst|full-time|senior|м о с к в а|1.0|SAP,Power Qwery,Power Pivot,Product analyst,Excel,CRM|30000.0|30000.0|104400
